patient,t_day,genus,phi_median,phi_q05,phi_q95
L,20.706078379098905,Veillonella,0.07684623227668433,0.07314209944901479,0.08382207952829858
L,20.706078379098905,Fusobacterium,0.061109162505007045,0.057591536610601506,0.06635937438158371
L,20.706078379098905,Porphyromonas,0.0655926398602771,0.06269883812636202,0.06942992753866221
L,20.708877632631296,Streptococcus,0.7166080740120659,0.6889415166110407,0.7313215656939841
L,20.708877632631296,Actinomyces,0.07952789942391725,0.0739225835882641,0.0916280505004069
L,20.708877632631296,Veillonella,0.07685572213735742,0.07315132103609608,0.08383193211979273
L,20.708877632631296,Fusobacterium,0.061116554177788794,0.0575987664902755,0.06636692928669348
L,20.708877632631296,Porphyromonas,0.06560018967783864,0.062706303742819,0.06943780317716122
L,20.711676886163687,Streptococcus,0.7165733613657441,0.6889051634839973,0.7312878603664419
L,20.711676886163687,Actinomyces,0.07953801988998777,0.07393220345572167,0.09163915804486714
L,20.711676886163687,Veillonella,0.07686520923327117,0.07316053993957185,0.08384178176751729
L,20.711676886163687,Fusobacterium,0.0611239436534067,0.05760599424843252,0.06637448188805876
L,20.711676886163687,Porphyromonas,0.06560773712857604,0.06271376703644398,0.0694456763702645
L,20.714476139696078,Streptococcus,0.7165386589382443,0.68886882122334,0.7312541650121819
L,20.714476139696078,Actinomyces,0.0795481374681167,0.07394182061315523,0.09165026239584816
L,20.714476139696078,Veillonella,0.07687469356640501,0.07316975616136585,0.08385162847358088
L,20.714476139696078,Fusobacterium,0.0611313309334567,0.05761321988661493,0.06638203218735367
L,20.714476139696078,Porphyromonas,0.06561528221421455,0.06272122800893314,0.0694535471197441
L,20.717275393228473,Streptococcus,0.7165039667222061,0.6888324898212529,0.7312204796239956
L,20.717275393228473,Actinomyces,0.07955825216036738,0.07395143506250039,0.09166136355563219
L,20.717275393228473,Veillonella,0.07688417513873624,0.07317896970339954,0.08386147224008958
L,20.717275393228473,Fusobacterium,0.061138716019532996,0.05762044340636333,0.06638958018625041
L,20.717275393228473,Porphyromonas,0.06562282493647745,0.06272868666198068,0.06946141542736999
L,20.720074646760864,Streptococcus,0.7164692847102775,0.6887961692699277,0.7311868041946828
L,20.720074646760864,Actinomyces,0.07956836396880082,0.07396104680569043,0.0916724615264988
L,20.720074646760864,Veillonella,0.07689365395223981,0.07318818056759219,0.08387131306914727
L,20.720074646760864,Fusobacterium,0.06114609891322792,0.05762766480921651,0.06639712588641918
L,20.720074646760864,Porphyromonas,0.06563036529708607,0.06273614299727887,0.06946928129491013
L,20.722873900293255,Streptococcus,0.7164346128951149,0.6887598595615652,0.7311531387170519
L,20.722873900293255,Actinomyces,0.07957847289547561,0.07397065584465637,0.091683556310725
L,20.722873900293255,Veillonella,0.07690313000888843,0.07319738875586086,0.08388115096285532
L,20.722873900293255,Fusobacterium,0.061153479616131934,0.05763488409671153,0.06640466928952843
L,20.722873900293255,Porphyromonas,0.06563790329775974,0.062743597016518,0.0694771447241305
L,20.725673153825646,Streptococcus,0.7163999512693833,0.6887235606883759,0.7311194831839188
L,20.725673153825646,Actinomyces,0.07958857894244803,0.07398026218132712,0.09169464791058535
L,20.725673153825646,Veillonella,0.07691260331065258,0.07320659427012044,0.0838909859233127
L,20.725673153825646,Fusobacterium,0.06116085812983376,0.05764210127038368,0.06641221039724461
L,20.725673153825646,Porphyromonas,0.0656454389402158,0.06275104872138641,0.06948500571679503
L,20.728472407358037,Streptococcus,0.7163652998257559,0.688687272642578,0.7310858375881084
L,20.728472407358037,Actinomyces,0.07959868211177198,0.07398986581762934,0.09170573632835165
L,20.728472407358037,Veillonella,0.07692207385950042,0.0732157971122836,0.08390081795261603
L,20.728472407358037,Fusobacterium,0.06116823445592022,0.0576493163317664,0.06641974921123227
L,20.728472407358037,Porphyromonas,0.06565297222616963,0.06275849811357052,0.06949286427466561
L,20.731271660890428,Streptococcus,0.7163306585569142,0.6886509954163993,0.7310522019224538
L,20.731271660890428,Actinomyces,0.07960878240549904,0.0739994667554875,0.09171682156629314
L,20.731271660890428,Veillonella,0.07693154165739799,0.07322499728426085,0.08391064705285951
L,20.731271660890428,Fusobacterium,0.06117560859597636,0.057656529282391476,0.06642728573315404
L,20.731271660890428,Porphyromonas,0.06566050315733468,0.0627659451947548,0.06950072039950218
L,20.73407091442282,Streptococcus,0.7162960274555483,0.6886147290020765,0.7310185761797958
L,20.73407091442282,Actinomyces,0.07961887982567842,0.07400906499682383,0.0917279036266766
L,20.73407091442282,Veillonella,0.07694100670630893,0.07323419478796046,0.08392047322613505
L,20.73407091442282,Fusobacterium,0.06118298055158537,0.057663740123788866,0.06643481996467075
